id,adis_transecto_id,fechai,fechaf,dicc_viento_id,dicc_nube_id,niebla,created_at,updated_at
833,11,2012-11-27 09:00:00,2012-11-27 09:50:00,2,16,f,2013-02-04 13:49:48.846101,2013-02-04 13:49:48.846101
834,2,2012-11-19 07:40:00,2012-11-19 09:10:00,2,16,f,2013-02-05 07:54:08.103004,2013-02-05 07:54:08.103004
835,3,2012-11-22 08:45:00,2012-11-22 10:30:00,2,16,f,2013-02-05 08:09:48.492793,2013-02-05 08:09:48.492793
836,6,2012-11-26 07:50:00,2012-11-26 09:05:00,2,16,f,2013-02-05 08:20:53.986379,2013-02-05 08:20:53.986379
837,5,2012-12-04 08:45:00,2012-12-04 10:50:00,2,16,f,2013-02-05 08:33:41.897837,2013-02-05 08:33:41.897837
838,3,2012-12-10 08:20:00,2012-12-10 09:45:00,2,16,f,2013-02-05 08:38:30.687071,2013-02-05 08:38:30.687071
839,6,2012-12-11 09:10:00,2012-12-11 10:45:00,2,16,f,2013-02-05 08:57:17.076411,2013-02-05 08:57:17.076411
840,11,2012-12-17 08:25:00,2012-12-17 09:50:00,2,16,f,2013-02-05 09:06:57.469561,2013-02-05 09:06:57.469561
841,10,2012-12-17 08:25:00,2012-12-17 09:40:00,2,16,f,2013-02-05 09:12:48.80363,2013-02-05 09:12:48.80363
843,4,2012-12-19 08:30:00,2012-12-19 10:35:00,2,16,f,2013-02-05 09:45:11.031129,2013-02-05 09:45:11.031129
844,4,2012-10-04 07:25:00,2012-10-04 09:10:00,2,16,f,2013-02-05 10:15:19.860592,2013-02-05 10:15:19.860592
845,17,2012-10-08 09:15:00,2012-10-08 09:15:00,2,16,f,2013-02-05 10:17:37.363159,2013-02-05 10:17:37.363159
842,2,2012-12-18 09:13:00,2012-12-18 09:13:00,2,16,f,2013-02-05 09:24:31.646046,2013-02-06 12:56:28.713847
846,7,2013-12-04 08:40:00,2013-12-04 10:40:00,2,16,f,2013-12-10 12:15:40.401138,2013-12-10 12:15:40.401138
847,10,2014-02-17 08:42:00,2014-02-17 10:01:00,2,16,f,2014-03-31 09:05:43.464244,2014-03-31 09:05:43.464244
848,9,2013-01-29 09:00:00,2013-01-29 10:00:00,2,16,f,2014-04-22 11:25:14.958047,2014-04-22 11:25:14.958047
849,9,2013-03-22 08:45:00,2013-03-22 10:30:00,5,16,f,2014-04-22 13:14:19.328356,2014-04-22 13:14:19.328356
850,9,2013-02-08 08:45:00,2013-02-07 23:00:00,2,16,f,2014-04-22 13:26:26.882258,2014-04-22 13:26:26.882258
851,9,2013-04-22 07:30:00,2013-04-22 08:50:00,2,18,f,2014-04-23 13:13:56.4225,2014-04-23 13:13:56.4225
852,9,2013-05-13 07:20:00,2013-05-13 09:00:00,2,18,f,2014-04-24 06:41:28.096423,2014-04-24 06:41:28.096423
853,9,2013-06-07 07:31:00,2013-06-07 09:20:00,3,20,t,2014-04-24 07:22:29.651048,2014-04-24 07:22:29.651048
854,9,2013-07-17 06:45:00,2013-07-17 07:55:00,2,16,f,2014-04-24 10:00:27.744202,2014-04-24 10:00:27.744202
855,9,2013-08-20 06:40:00,2013-08-20 07:58:00,2,16,f,2014-04-24 11:04:39.238386,2014-04-24 11:04:39.238386
856,9,2013-09-20 06:45:00,2013-09-20 08:05:00,2,16,f,2014-04-24 11:16:59.481503,2014-04-24 11:16:59.481503
857,9,2013-10-21 07:27:00,2013-10-20 22:00:00,2,16,f,2014-04-24 11:32:40.924566,2014-04-24 11:32:40.924566
858,9,2013-11-25 08:55:00,2013-11-25 10:35:00,2,16,f,2014-04-24 11:49:03.122347,2014-04-24 11:49:03.122347
859,4,2013-04-19 07:45:00,2013-04-19 10:05:00,,,f,2014-04-28 07:11:56.797017,2014-04-28 07:11:56.797017
860,4,2013-05-13 07:40:00,2013-05-12 22:00:00,,18,f,2014-04-28 10:10:30.808763,2014-04-28 10:10:30.808763
861,4,2013-06-13 07:45:00,2013-06-13 09:40:00,2,16,f,2014-04-28 13:46:59.915038,2014-04-28 13:46:59.915038
862,4,2013-07-12 06:41:00,2013-07-12 07:40:00,2,16,f,2014-04-28 14:11:30.96202,2014-04-28 14:11:30.96202
863,4,2013-08-07 07:30:00,2013-08-07 09:15:00,,,f,2014-04-28 14:26:20.224818,2014-04-28 14:26:20.224818
864,4,2013-09-18 07:40:00,2013-09-18 09:05:00,,,f,2014-04-28 14:39:36.758265,2014-04-28 14:39:36.758265
865,2,2013-02-13 08:30:00,2013-02-13 10:32:00,2,,f,2014-04-28 15:31:00.199379,2014-04-28 15:31:00.199379
866,2,2013-03-21 08:15:00,2013-03-21 09:40:00,,,f,2014-04-28 16:00:31.37546,2014-04-28 16:00:31.37546
867,2,2013-04-02 08:00:00,2013-04-02 09:00:00,6,,f,2014-04-28 16:57:58.963219,2014-04-28 16:57:58.963219
868,2,2013-05-30 08:00:00,2013-05-30 09:50:00,2,16,f,2014-04-28 17:20:32.168078,2014-04-28 17:20:32.168078
869,2,2013-06-28 08:00:00,2013-06-28 10:00:00,,,f,2014-04-29 07:43:20.952024,2014-04-29 07:43:20.952024
870,2,2013-07-24 07:40:00,2013-07-24 09:05:00,,,f,2014-04-29 08:27:00.221424,2014-04-29 08:27:00.221424
871,2,2013-08-09 08:30:00,2013-08-09 09:30:00,2,,f,2014-04-29 09:46:55.584373,2014-04-29 09:46:55.584373
872,2,2013-09-27 08:05:00,2013-09-27 10:30:00,3,17,f,2014-04-29 10:01:58.949499,2014-04-29 10:01:58.949499
873,2,2013-10-18 08:00:00,2013-10-18 09:50:00,2,,f,2014-04-29 10:23:17.036547,2014-04-29 10:23:17.036547
874,10,2013-04-15 07:50:00,2013-04-15 09:35:00,2,16,f,2014-04-29 11:48:01.549365,2014-04-29 11:48:01.549365
875,10,2013-05-09 07:45:00,2012-05-09 08:50:00,,,f,2014-04-29 11:59:12.717213,2014-04-29 11:59:12.717213
876,10,2013-06-18 07:45:00,2013-06-18 08:45:00,2,16,f,2014-04-29 12:19:14.467036,2014-04-29 12:19:14.467036
877,10,2013-07-04 07:54:00,2013-07-04 08:52:00,2,16,f,2014-04-29 12:32:51.009636,2014-04-29 12:32:51.009636
878,10,2013-08-06 06:54:00,2013-08-06 07:42:00,4,16,f,2014-04-29 12:39:34.502671,2014-04-29 12:39:34.502671
879,10,2013-08-26 07:30:00,2013-08-26 09:00:00,2,16,f,2014-04-29 13:17:11.494564,2014-04-29 13:17:11.494564
880,10,2013-09-27 08:05:00,2013-09-27 09:30:00,,,f,2014-04-29 13:27:02.11076,2014-04-29 13:27:02.11076
881,10,2013-10-04 08:00:00,2013-09-04 08:50:00,,,f,2014-04-29 13:39:08.332264,2014-04-29 13:39:08.332264
882,8,2013-06-18 07:30:00,2013-06-18 09:20:00,,,f,2014-04-30 07:02:29.011644,2014-04-30 07:02:29.011644
883,8,2013-07-01 07:05:00,2013-07-01 08:55:00,,,f,2014-04-30 07:17:44.126775,2014-04-30 07:17:44.126775
884,8,2013-08-28 22:00:00,2013-08-28 22:00:00,2,16,f,2014-04-30 07:25:03.585511,2014-04-30 07:25:03.585511
885,8,2013-09-25 08:00:00,2013-09-25 09:00:00,,,f,2014-04-30 07:30:13.936259,2014-04-30 07:30:13.936259
886,8,2013-10-07 07:10:00,2013-10-07 08:50:00,,,f,2014-04-30 07:39:57.883352,2014-04-30 07:39:57.883352
887,11,2013-03-21 23:00:00,2013-03-21 23:00:00,6,,f,2014-04-30 07:48:53.915052,2014-04-30 07:48:53.915052
888,11,2013-04-25 07:20:00,2013-04-25 09:30:00,4,16,f,2014-04-30 08:07:20.495207,2014-04-30 08:07:20.495207
889,11,2013-05-24 06:55:00,2013-05-24 08:30:00,,,f,2014-04-30 09:30:20.498039,2014-04-30 09:30:20.498039
890,11,2013-06-20 07:40:00,2013-06-20 09:05:00,,,f,2014-04-30 09:44:06.681813,2014-04-30 09:44:06.681813
891,11,2013-07-25 07:40:00,2013-07-25 08:35:00,2,16,f,2014-04-30 09:53:15.507579,2014-04-30 09:53:15.507579
892,11,2013-08-12 07:45:00,2013-08-12 09:30:00,,,f,2014-04-30 10:21:59.252317,2014-04-30 10:21:59.252317
893,11,2013-09-30 07:30:00,2013-09-30 09:10:00,,,f,2014-04-30 10:42:05.958223,2014-04-30 10:42:05.958223
894,5,2013-01-11 09:00:00,2013-01-11 11:00:00,,,f,2014-04-30 11:54:54.261137,2014-04-30 11:54:54.261137
895,5,2013-04-16 07:30:00,2013-04-16 09:15:00,,,f,2014-04-30 12:23:01.310249,2014-04-30 12:23:01.310249
896,5,2013-05-13 07:00:00,2013-05-30 09:20:00,,,f,2014-04-30 12:49:53.482916,2014-04-30 12:49:53.482916
897,5,2013-06-06 07:50:00,2013-06-06 09:00:00,,,f,2014-05-02 07:24:22.022427,2014-05-02 07:24:22.022427
898,5,2013-07-03 06:55:00,2013-07-03 07:45:00,,,f,2014-05-02 07:41:22.805093,2014-05-02 07:41:22.805093
899,5,2013-08-01 07:30:00,2013-08-01 09:35:00,,,f,2014-05-02 07:58:54.85021,2014-05-02 07:58:54.85021
900,5,2013-09-09 08:00:00,2013-09-09 10:10:00,,,f,2014-05-02 08:21:03.992291,2014-05-02 08:21:03.992291
901,6,2013-01-09 08:30:00,2013-01-09 10:10:00,,,f,2014-05-02 09:47:54.110001,2014-05-02 09:47:54.110001
902,6,2013-02-04 08:25:00,2013-02-04 10:45:00,,,f,2014-05-02 10:13:43.92444,2014-05-02 10:13:43.92444
903,6,2013-03-22 07:45:00,2013-03-21 08:50:00,,18,f,2014-05-02 11:25:48.039825,2014-05-02 11:25:48.039825
904,6,2013-04-25 07:20:00,2012-04-25 08:20:00,,18,f,2014-05-02 11:37:29.451557,2014-05-02 11:37:29.451557
905,6,2013-05-08 06:15:00,2013-05-08 08:00:00,,,f,2014-05-02 11:55:24.261318,2014-05-02 11:55:24.261318
906,6,2013-06-10 07:00:00,2013-06-10 09:10:00,,,f,2014-05-02 12:15:07.338387,2014-05-02 12:15:07.338387
907,6,2013-07-02 07:35:00,2013-07-02 08:45:00,,,f,2014-05-02 12:36:44.634282,2014-05-02 12:36:44.634282
908,6,2013-08-06 07:00:00,2013-08-06 08:00:00,,,f,2014-05-02 12:47:10.666021,2014-05-02 12:47:10.666021
909,6,2013-09-16 06:45:00,2013-09-16 08:50:00,,,f,2014-05-05 08:39:12.547018,2014-05-05 08:39:12.547018
910,6,2013-10-15 07:00:00,2013-10-15 09:25:00,,,f,2014-05-05 08:57:43.444808,2014-05-05 08:57:43.444808
911,3,2013-03-27 09:30:00,2013-03-27 10:35:00,,,f,2014-05-05 09:42:04.13027,2014-05-05 09:42:04.13027
912,3,2013-04-20 07:30:00,2013-04-19 22:00:00,,,f,2014-05-05 10:35:28.14632,2014-05-05 10:35:28.14632
913,3,2013-05-10 07:25:00,2013-05-10 08:35:00,,,f,2014-05-05 10:51:50.904534,2014-05-05 10:51:50.904534
914,3,2013-06-18 08:00:00,2013-06-18 10:00:00,,,f,2014-05-05 11:17:00.323915,2014-05-05 11:17:00.323915
915,3,2013-07-29 07:50:00,2013-07-29 10:00:00,,,f,2014-05-05 11:51:25.064977,2014-05-05 11:51:25.064977
916,3,2013-08-20 07:05:00,2013-08-20 08:35:00,,,f,2014-05-05 12:20:27.069364,2014-05-05 12:20:27.069364
917,3,2013-09-03 08:20:00,2013-09-03 09:30:00,2,16,f,2014-05-05 12:33:49.033987,2014-05-05 12:33:49.033987
918,3,2013-09-19 08:00:00,2013-09-18 08:40:00,2,16,f,2014-05-05 12:43:56.314128,2014-05-05 12:43:56.314128
919,15,2013-07-18 08:30:00,2013-07-18 09:20:00,4,16,f,2014-05-05 13:44:44.51557,2014-05-05 13:44:44.51557
920,15,2013-07-29 08:43:00,2013-07-28 22:00:00,2,16,f,2014-05-05 13:47:25.792423,2014-05-05 13:47:25.792423
921,15,2013-08-08 07:02:00,2013-08-07 22:00:00,3,16,f,2014-05-05 13:52:12.202264,2014-05-05 13:52:12.202264
922,15,2013-08-16 07:00:00,2013-08-16 07:50:00,3,16,f,2014-05-05 13:54:55.451729,2014-05-05 13:54:55.451729
923,15,2013-08-17 08:40:00,2013-08-17 09:25:00,2,16,f,2014-05-05 13:58:05.140592,2014-05-05 13:58:05.140592
924,15,2013-09-10 08:00:00,2013-09-10 09:10:00,,,f,2014-05-05 14:04:24.025691,2014-05-05 14:04:24.025691
925,15,2013-10-07 08:00:00,2013-10-07 09:30:00,2,16,f,2014-05-05 14:11:25.000169,2014-05-05 14:11:25.000169
926,17,2013-06-27 08:00:00,2013-06-27 09:00:00,2,16,f,2014-05-05 14:21:27.943601,2014-05-05 14:21:27.943601
927,17,2013-07-04 09:05:00,2013-07-04 09:55:00,4,16,f,2014-05-05 14:28:42.398878,2014-05-05 14:28:42.398878
928,17,2013-08-02 06:55:00,2013-08-02 08:00:00,,,f,2014-05-05 14:35:48.494468,2014-05-05 14:35:48.494468
929,17,2013-08-06 07:50:00,2013-08-06 08:35:00,4,16,f,2014-05-05 14:39:24.742638,2014-05-05 14:39:24.742638
930,17,2013-09-27 07:45:00,2013-09-27 08:42:00,,,f,2014-05-05 14:55:11.654008,2014-05-05 14:55:11.654008
931,16,2013-06-19 07:20:00,2013-06-19 09:30:00,,,f,2014-05-05 15:50:23.244073,2014-05-05 15:50:23.244073
932,16,2013-07-15 07:20:00,2013-07-15 09:00:00,,,f,2014-05-05 16:00:57.788399,2014-05-05 16:00:57.788399
933,16,2013-08-29 07:55:00,2013-08-29 09:00:00,,,f,2014-05-05 16:10:52.169158,2014-05-05 16:10:52.169158
934,16,2013-10-03 08:00:00,2013-10-03 09:20:00,,,f,2014-05-05 16:21:07.109899,2014-05-05 16:21:07.109899
935,7,2013-03-22 10:00:00,2013-03-22 10:35:00,4,16,f,2014-05-05 16:34:41.649094,2014-05-05 16:34:41.649094
936,7,2013-04-18 06:45:00,2013-04-18 07:50:00,2,16,f,2014-05-05 16:43:59.863883,2014-05-05 16:43:59.863883
937,7,2013-05-09 07:15:00,2013-05-09 09:00:00,4,16,f,2014-05-05 17:17:16.923818,2014-05-05 17:17:16.923818
938,7,2013-06-12 07:39:00,2013-06-12 08:52:00,3,16,f,2014-05-06 07:03:01.206497,2014-05-06 07:04:20.294193
939,7,2013-07-26 06:00:00,2013-07-26 07:15:00,2,16,f,2014-05-06 07:12:18.694503,2014-05-06 07:12:18.694503
940,7,2013-08-27 06:30:00,2013-08-26 22:00:00,3,16,f,2014-05-06 07:17:35.030403,2014-05-06 07:17:35.030403
941,7,2013-09-24 07:10:00,2012-09-24 08:30:00,2,16,f,2014-05-06 07:25:01.194056,2014-05-06 07:25:01.194056
942,7,2013-10-24 07:10:00,2013-10-24 08:25:00,4,16,f,2014-05-06 07:42:57.78754,2014-05-06 07:42:57.78754
943,7,2013-11-26 08:10:00,2013-11-26 09:30:00,2,16,f,2014-05-06 07:46:25.987459,2014-05-06 07:46:25.987459
944,13,2013-02-09 09:00:00,2013-02-09 11:10:00,4,,f,2014-05-15 17:04:21.281987,2014-05-15 17:04:21.281987
945,13,2013-03-09 08:30:00,2013-03-09 10:40:00,5,16,f,2014-05-15 17:39:02.180334,2014-05-15 17:39:02.180334
946,13,2013-04-10 07:30:00,2013-04-10 09:50:00,4,16,f,2014-05-16 08:23:48.579069,2014-05-16 08:23:48.579069
947,13,2013-05-08 07:20:00,2013-05-08 09:40:00,2,16,f,2014-05-16 08:44:05.619661,2014-05-16 08:44:05.619661
948,13,2013-06-08 08:00:00,2013-06-08 10:30:00,3,16,f,2014-05-16 09:49:50.973185,2014-05-16 09:49:50.973185
949,13,2013-08-06 07:10:00,2013-08-06 09:30:00,2,16,f,2014-05-16 10:24:12.050752,2014-05-16 10:24:12.050752
950,13,2013-07-12 07:00:00,2013-07-12 08:20:00,2,16,f,2014-05-16 10:43:09.360189,2014-05-16 10:43:09.360189
951,13,2013-09-11 07:30:00,2013-09-11 09:40:00,2,16,f,2014-05-16 12:32:09.68813,2014-05-16 12:32:09.68813
952,13,2013-10-07 07:30:00,2013-10-07 08:30:00,5,16,f,2014-05-19 07:26:31.087044,2014-05-19 07:26:31.087044
953,13,2013-11-04 08:30:00,2013-11-04 09:50:00,5,16,f,2014-05-19 07:36:18.93931,2014-05-19 07:36:18.93931
954,12,2013-01-16 07:45:00,2013-01-16 09:00:00,2,16,f,2014-05-19 08:45:26.169869,2014-05-19 08:45:26.169869
955,12,2013-02-07 08:00:00,2013-02-06 10:20:00,3,16,f,2014-05-19 09:10:44.437234,2014-05-19 09:10:44.437234
956,12,2013-03-07 08:20:00,2013-03-07 10:40:00,2,16,f,2014-05-19 09:23:17.791562,2014-05-19 09:23:17.791562
957,12,2013-04-12 07:10:00,2013-04-12 09:30:00,3,16,f,2014-05-19 09:39:42.250635,2014-05-19 09:39:42.250635
958,12,2013-05-10 07:00:00,2013-05-10 09:20:00,2,16,f,2014-05-19 10:13:27.461618,2014-05-19 10:13:27.461618
959,12,2013-06-10 07:00:00,2013-06-10 09:30:00,3,16,f,2014-05-19 10:42:45.603724,2014-05-19 10:42:45.603724
960,12,2013-07-10 07:00:00,2013-07-10 09:30:00,2,16,f,2014-05-19 11:56:39.013894,2014-05-19 11:56:39.013894
961,12,2013-08-08 07:10:00,2013-08-08 09:40:00,2,16,f,2014-05-19 12:21:20.811946,2014-05-19 12:21:20.811946
962,12,2013-09-10 07:20:00,2013-09-10 09:50:00,4,16,f,2014-05-19 12:57:03.752039,2014-05-19 12:57:03.752039
963,12,2013-10-05 07:10:00,2013-10-05 09:00:00,2,16,f,2014-05-19 14:08:26.83319,2014-05-19 14:08:26.83319
964,12,2013-11-06 08:30:00,2013-11-06 09:30:00,4,16,f,2014-05-19 14:32:59.957472,2014-05-19 14:32:59.957472
965,12,2013-12-04 08:30:00,2013-12-04 10:00:00,4,16,f,2014-05-19 14:54:47.688404,2014-05-19 14:54:47.688404
966,14,2013-03-10 08:30:00,2013-03-10 09:50:00,4,16,f,2014-05-20 07:45:15.262633,2014-05-20 07:45:15.262633
967,14,2013-04-13 07:10:00,2013-04-13 09:20:00,2,16,f,2014-05-20 08:01:32.617777,2014-05-20 08:01:32.617777
968,14,2013-05-11 07:00:00,2013-05-11 09:10:00,2,16,f,2014-05-20 09:43:47.350105,2014-05-20 09:43:47.350105
969,14,2013-06-07 07:30:00,2013-06-07 09:40:00,4,16,f,2014-05-20 09:54:51.251086,2014-05-20 09:54:51.251086
970,14,2013-07-08 07:00:00,2013-07-08 09:00:00,4,16,f,2014-05-20 10:08:10.649748,2014-05-20 10:08:10.649748
971,14,2013-08-07 07:10:00,2013-08-07 09:00:00,2,16,f,2014-05-20 10:38:37.419709,2014-05-20 10:38:37.419709
972,14,2013-09-14 06:50:00,2013-09-14 08:20:00,2,16,f,2014-05-20 10:57:18.853111,2014-05-20 10:57:18.853111
973,14,2013-10-13 07:00:00,2013-10-13 08:20:00,5,16,f,2014-05-20 11:08:52.029097,2014-05-20 11:08:52.029097
974,14,2013-11-09 08:30:00,2013-11-09 09:20:00,4,16,f,2014-05-20 11:12:58.69471,2014-05-20 11:12:58.69471
975,17,2014-05-22 07:10:00,2014-05-22 08:20:00,5,20,t,2014-08-08 18:06:15.813519,2014-08-08 18:06:15.813519
976,16,2014-08-04 07:05:00,2014-08-04 08:15:00,3,16,f,2014-09-06 09:16:21.78226,2014-09-06 09:16:21.78226
977,17,2014-07-08 07:45:00,2014-07-08 09:30:00,3,16,f,2014-09-06 10:29:59.571376,2014-09-06 10:29:59.571376
978,11,2014-02-17 08:25:00,2014-02-17 09:30:00,3,16,f,2014-09-06 10:55:20.286207,2014-09-06 10:55:20.286207
979,6,2014-03-11 07:45:00,2014-03-11 09:15:00,3,16,f,2014-09-06 11:14:19.546354,2014-09-06 11:14:19.546354
980,10,2014-03-17 08:10:00,2014-03-17 09:20:00,3,16,f,2014-09-08 06:40:10.985483,2014-09-08 06:40:10.985483
981,8,2014-04-30 07:15:00,2014-04-30 08:20:00,2,16,f,2014-09-18 18:48:13.712311,2014-09-18 18:48:13.712311
982,10,2014-05-22 07:50:00,2014-05-22 09:10:00,2,16,f,2014-09-18 19:09:22.449164,2014-09-18 19:09:22.449164
984,15,2014-09-23 07:20:00,2014-09-23 08:15:00,3,17,f,2014-10-06 18:03:19.704071,2014-10-06 18:03:19.704071
985,15,2014-07-16 07:45:00,2014-07-16 08:45:00,2,16,f,2014-10-06 18:10:29.175098,2014-10-06 18:10:29.175098
986,8,2014-07-08 08:15:00,2014-07-08 09:40:00,2,16,f,2014-10-06 19:11:44.893471,2014-10-06 19:11:44.893471
987,11,2013-11-21 09:30:00,2013-11-21 10:15:00,2,16,f,2014-10-06 19:40:54.932729,2014-10-06 19:40:54.932729
988,2,2013-09-27 08:05:00,2013-09-27 10:30:00,3,,f,2014-10-10 11:15:24.444402,2014-10-10 11:15:24.444402
989,4,2013-10-10 08:45:00,2013-10-10 09:55:00,2,16,f,2014-10-10 12:14:31.788358,2014-10-10 12:14:31.788358
990,5,2013-10-24 07:30:00,2013-10-24 08:15:00,,,f,2014-10-15 17:00:48.23663,2014-10-15 17:00:48.23663
991,17,2013-10-29 09:10:00,2013-10-29 09:50:00,2,16,f,2014-10-15 17:08:19.167483,2014-10-15 17:08:19.167483
992,3,2013-10-31 09:15:00,2013-10-31 10:40:00,2,16,f,2014-10-15 17:26:06.073206,2014-10-15 17:26:06.073206
993,17,2013-11-11 08:35:00,2013-11-11 09:45:00,4,,f,2014-10-15 17:43:05.42927,2014-10-15 17:43:05.42927
994,10,2013-11-11 09:00:00,2013-11-11 10:10:00,,,f,2014-10-15 17:50:49.375741,2014-10-15 17:50:49.375741
995,5,2013-11-14 08:30:00,2013-11-14 09:30:00,2,16,f,2014-10-15 18:20:59.165638,2014-10-15 18:20:59.165638
996,5,2013-11-14 08:30:00,2013-11-14 09:30:00,,,f,2014-11-29 19:49:11.340281,2014-11-29 19:49:11.340281
997,2,2013-11-23 08:40:00,2013-11-23 09:50:00,,,f,2014-11-29 20:10:22.057671,2014-11-29 20:10:22.057671
998,6,2013-11-25 08:15:00,2013-11-25 09:35:00,,,f,2014-11-29 20:22:19.498276,2014-11-29 20:22:19.498276
999,2,2013-12-03 09:00:00,2013-12-03 10:00:00,2,,f,2014-11-29 20:28:06.069222,2014-11-29 20:28:06.069222
1000,4,2013-11-26 09:00:00,2013-11-26 10:40:00,,,f,2014-12-01 19:49:51.755412,2014-12-01 19:49:51.755412
1001,3,2013-11-27 08:57:00,2013-11-27 10:17:00,2,,f,2014-12-01 19:59:53.878504,2014-12-01 19:59:53.878504
1002,3,2013-12-10 08:20:00,2013-12-10 09:50:00,,,f,2014-12-01 20:04:39.207635,2014-12-01 20:04:39.207635
1003,4,2013-12-16 08:50:00,2013-12-16 11:00:00,,,f,2014-12-01 20:14:59.241744,2014-12-01 20:14:59.241744
1004,9,2013-12-05 08:50:00,2013-12-05 10:45:00,,,f,2014-12-11 07:57:39.043653,2014-12-11 07:57:39.043653
1005,7,2014-03-24 08:50:00,2014-03-24 09:40:00,,,f,2014-12-11 08:05:40.165938,2014-12-11 08:05:40.165938
1006,4,2014-03-25 08:10:00,2014-03-25 09:55:00,,,f,2014-12-11 08:25:07.24392,2014-12-11 08:25:07.24392
1007,3,2014-03-31 07:45:00,2014-03-31 09:00:00,,,f,2014-12-11 09:02:35.619721,2014-12-11 09:02:35.619721
1008,2,2014-03-31 06:55:00,2014-03-31 08:25:00,,,f,2014-12-11 09:36:32.008317,2014-12-11 09:36:32.008317
1009,5,2014-04-08 07:10:00,2014-04-08 09:30:00,,,f,2014-12-16 13:42:05.099527,2014-12-16 13:42:05.099527
1010,2,2014-02-06 08:45:00,2014-02-06 10:30:00,2,16,f,2014-12-16 13:44:44.8326,2014-12-16 13:44:44.8326
1011,2,2014-04-10 08:05:00,2014-04-10 09:10:00,,,f,2014-12-17 12:22:12.388798,2014-12-17 12:22:12.388798
1012,6,2014-04-14 07:30:00,2014-04-14 08:40:00,,,f,2014-12-17 12:45:53.032861,2014-12-17 12:45:53.032861
1013,9,2014-04-14 07:40:00,2014-04-14 10:00:00,,,f,2014-12-17 13:51:28.29081,2014-12-17 13:51:28.29081
1014,8,2014-05-27 07:36:00,2014-05-27 09:10:00,3,16,f,2014-12-18 09:01:36.341242,2014-12-18 09:01:36.341242
1015,10,2014-04-15 08:20:00,2014-04-15 09:10:00,2,20,f,2014-12-18 09:06:39.299636,2014-12-18 09:06:39.299636
1016,17,2014-04-23 08:40:00,2014-04-23 09:35:00,2,16,f,2014-12-18 09:13:33.577406,2014-12-18 09:13:33.577406
1017,10,2014-06-18 08:00:00,2014-06-18 09:15:00,2,,f,2014-12-18 09:21:22.027686,2014-12-18 09:21:22.027686
1018,10,2014-08-20 08:15:00,2014-08-20 09:30:00,2,16,f,2014-12-18 09:33:10.16009,2014-12-18 09:33:10.16009
1019,9,2014-05-08 08:00:00,2014-05-08 09:15:00,2,16,f,2014-12-18 09:54:51.292558,2014-12-18 09:54:51.292558
1020,5,2014-03-20 09:00:00,2014-03-20 10:50:00,2,16,f,2014-12-18 11:57:10.586605,2014-12-18 11:57:10.586605
1021,4,2014-05-14 06:55:00,2014-05-14 09:20:00,,,f,2014-12-18 19:02:50.450269,2014-12-18 19:02:50.450269
1022,5,2014-05-14 07:40:00,2014-05-14 08:40:00,,,f,2014-12-18 19:21:26.159594,2014-12-18 19:21:26.159594
1023,7,2014-05-26 07:00:00,2014-05-26 09:25:00,,,f,2014-12-18 19:44:54.75639,2014-12-18 19:44:54.75639
1024,16,2014-05-28 07:40:00,2014-05-28 09:00:00,,,f,2014-12-18 19:52:55.536294,2014-12-18 19:52:55.536294
1025,5,2014-06-12 06:55:00,2014-06-12 08:55:00,,,f,2014-12-19 08:43:58.471204,2014-12-19 08:43:58.471204
1026,7,2014-06-17 07:30:00,2014-06-17 09:10:00,,,f,2014-12-19 09:07:21.569614,2014-12-19 09:07:21.569614
1027,17,2014-06-18 07:35:00,2014-06-18 09:05:00,,,f,2014-12-19 09:20:05.582351,2014-12-19 09:20:05.582351
1028,3,2014-06-19 08:00:00,2014-06-19 09:50:00,,,f,2014-12-23 20:09:11.99725,2014-12-23 20:09:11.99725
1029,9,2014-06-24 07:45:00,2014-06-24 09:35:00,,,f,2014-12-23 20:28:34.428785,2014-12-23 20:28:34.428785
1030,16,2014-06-25 08:20:00,2014-06-25 09:05:00,,,f,2014-12-25 18:44:38.980298,2014-12-25 18:44:38.980298
1031,11,2014-06-27 07:45:00,2014-06-27 09:25:00,,,f,2014-12-25 19:11:41.93368,2014-12-25 19:11:41.93368
1032,4,2014-06-27 07:35:00,2014-06-27 09:00:00,,,f,2014-12-25 19:40:29.029583,2014-12-25 19:40:29.029583
1033,15,2014-06-30 08:45:00,2014-06-30 09:30:00,,,f,2014-12-25 19:42:39.674427,2014-12-25 19:42:39.674427
1034,2,2014-07-01 07:10:00,2014-07-01 09:00:00,,,f,2014-12-25 20:10:58.390774,2014-12-25 20:10:58.390774
1035,6,2014-07-03 06:50:00,2014-07-03 08:20:00,,,f,2014-12-25 20:32:59.478439,2014-12-25 20:32:59.478439
1036,11,2014-07-04 07:45:00,2014-07-04 08:55:00,,,f,2014-12-28 18:33:40.302827,2014-12-28 18:33:40.302827
1037,16,2014-07-15 07:45:00,2014-07-15 09:00:00,,,f,2014-12-28 19:10:42.163208,2014-12-28 19:10:42.163208
1038,4,2014-07-24 07:30:00,2014-07-24 09:05:00,,,f,2014-12-28 19:45:16.442946,2014-12-28 19:45:16.442946
1039,7,2014-07-30 07:35:00,2014-07-30 09:05:00,,,f,2014-12-28 19:49:35.41633,2014-12-28 19:49:35.41633
1040,3,2014-07-31 07:15:00,2014-07-31 08:35:00,,,f,2014-12-28 20:01:01.676713,2014-12-28 20:01:01.676713
